lon,lat,dist_shore_km,Water_land
-125.4167,45.5833,113.018,Fully in water
-125.4167,45.5,111.616,Fully in water
-125.4167,45.4167,110.599,Fully in water
-125.4167,45.3333,110.331,Fully in water
-125.4167,45.25,110.84,Fully in water
-125.4167,45.1667,110.817,Fully in water
-125.4167,45.0833,110.031,Fully in water
-125.4167,45,108.099,Fully in water
-125.4167,44.9167,106.915,Fully in water
-125.4167,44.8333,106.291,Fully in water
-125.4167,44.75,106.119,Fully in water
-125.4167,44.6667,105.895,Fully in water
-125.4167,44.5833,106.224,Fully in water
-125.4167,44.5,105.871,Fully in water
-125.4167,44.4167,104.757,Fully in water
-125.4167,44.3333,104.011,Fully in water
-125.4167,44.25,103.637,Fully in water
-125.4167,44.1667,103.012,Fully in water
-125.4167,44.0833,102.694,Fully in water
-125.4167,44,102.031,Fully in water
-125.4167,43.9167,100.916,Fully in water
-125.4167,43.8333,99.048,Fully in water
-125.4167,43.75,95.375,Fully in water
-125.4167,43.6667,91.152,Fully in water
-125.4167,43.5833,87.579,Fully in water
-125.4167,43.5,84.87,Fully in water
-125.4167,43.4167,83.109,Fully in water
-125.4167,43.3333,82.311,Fully in water
-125.4167,43.25,81.064,Fully in water
-125.4167,43.1667,78.101,Fully in water
-125.4167,43.0833,74.315,Fully in water
-125.4167,43,71.516,Fully in water
-125.4167,42.9167,69.834,Fully in water
-125.4167,42.8333,69.351,Fully in water
-125.4167,42.75,70.098,Fully in water
-125.4167,42.6667,72.037,Fully in water
-125.4167,42.5833,75.024,Fully in water
-125.4167,42.5,78.415,Fully in water
-125.4167,42.4167,80.611,Fully in water
-125.4167,42.3333,80.96,Fully in water
-125.4167,42.25,81.448,Fully in water
-125.4167,42.1667,82.939,Fully in water
-125.4167,42.0833,84.951,Fully in water
-125.4167,42,87.514,Fully in water
-125.4167,41.9167,90.339,Fully in water
-125.4167,41.8333,92.943,Fully in water
-125.4167,41.75,96.369,Fully in water
-125.4167,41.6667,97.29,Fully in water
-125.4167,41.5833,98.877,Fully in water
-125.4167,41.5,101.289,Fully in water
-125.4167,41.4167,104.467,Fully in water
-125.4167,41.3333,107.148,Fully in water
-125.4167,41.25,105.756,Fully in water
-125.4167,41.1667,105.148,Fully in water
-125.4167,41.0833,104.863,Fully in water
-125.4167,41,100.976,Fully in water
-125.4167,40.9167,97.367,Fully in water
-125.4167,40.8333,93.734,Fully in water
-125.4167,40.75,90.68,Fully in water
-125.4167,40.6667,88.493,Fully in water
-125.4167,40.5833,86.475,Fully in water
-125.4167,40.5,85.37,Fully in water
-125.4167,40.4167,85.255,Fully in water
-125.4167,40.3333,86.107,Fully in water
-125.4167,40.25,87.93,Fully in water
-125.4167,40.1667,90.126,Fully in water
-125.4167,40.0833,91.718,Fully in water
-125.4167,40,94.188,Fully in water
-125.4167,39.9167,97.477,Fully in water
-125.4167,39.8333,101.505,Fully in water
-125.4167,39.75,106.189,Fully in water
-125.4167,39.6667,111.446,Fully in water
-125.4167,39.5833,117.197,Fully in water
-125.4167,39.5,123.321,Fully in water
-125.4167,39.4167,129.785,Fully in water
-125.4167,39.3333,136.481,Fully in water
-125.4167,39.25,137.369,Fully in water
-125.4167,39.1667,138.493,Fully in water
-125.4167,39.0833,140.219,Fully in water
-125.4167,39,142.525,Fully in water
-125.4167,38.9167,145.053,Fully in water
-125.4167,38.8333,145.706,Fully in water
-125.4167,38.75,146.94,Fully in water
-125.4167,38.6667,148.74,Fully in water
-125.4167,38.5833,151.086,Fully in water
-125.4167,38.5,153.845,Fully in water
-125.4167,38.4167,156.985,Fully in water
-125.4167,38.3333,160.598,Fully in water
-125.4167,38.25,164.651,Fully in water
-125.4167,38.1667,169.114,Fully in water
-125.4167,38.0833,173.954,Fully in water
-125.4167,38,179.141,Fully in water
-125.4167,37.9167,184.646,Fully in water
-125.4167,37.8333,190.441,Fully in water
-125.4167,37.75,196.501,Fully in water
-125.4167,37.6667,202.551,Fully in water
-125.4167,37.5833,208.701,Fully in water
-125.4167,37.5,215.073,Fully in water
-125.4167,37.4167,220.49,Fully in water
-125.4167,37.3333,223.475,Fully in water
-125.4167,37.25,226.798,Fully in water
-125.4167,37.1667,230.445,Fully in water
-125.4167,37.0833,234.4,Fully in water
-125.4167,37,238.647,Fully in water
-125.4167,36.9167,243.172,Fully in water
-125.4167,36.8333,247.96,Fully in water
-125.4167,36.75,252.994,Fully in water
-125.4167,36.6667,258.262,Fully in water
-125.4167,36.5833,263.749,Fully in water
-125.4167,36.5,269.441,Fully in water
-125.4167,36.4167,275.32,Fully in water
-125.4167,36.3333,281.378,Fully in water
-125.4167,36.25,287.606,Fully in water
-125.4167,36.1667,292.255,Fully in water
-125.4167,36.0833,296.124,Fully in water
-125.4167,36,300.228,Fully in water
-125.4167,35.9167,304.557,Fully in water
-125.4167,35.8333,309.096,Fully in water
-125.4167,35.75,313.8,Fully in water
-125.4167,35.6667,318.702,Fully in water
-125.4167,35.5833,323.794,Fully in water
-125.4167,35.5,329.066,Fully in water
-125.4167,35.4167,332.207,Fully in water
-125.4167,35.3333,335.228,Fully in water
-125.4167,35.25,338.474,Fully in water
-125.4167,35.1667,341.94,Fully in water
-125.4167,35.0833,345.617,Fully in water
-125.4167,35,349.5,Fully in water
-125.4167,34.9167,353.583,Fully in water
-125.4167,34.8333,357.857,Fully in water
-125.4167,34.75,362.31,Fully in water
-125.4167,34.6667,366.941,Fully in water
-125.4167,34.5833,371.744,Fully in water
-125.4167,34.5,376.713,Fully in water
-125.4167,34.4167,381.84,Fully in water
-125.4167,34.3333,387.12,Fully in water
-125.4167,34.25,392.546,Fully in water
-125.4167,34.1667,398.113,Fully in water
-125.4167,34.0833,403.815,Fully in water
-125.4167,34,409.645,Fully in water
-125.4167,33.9167,415.599,Fully in water
-125.4167,33.8333,421.671,Fully in water
-125.4167,33.75,427.857,Fully in water
-125.4167,33.6667,434.151,Fully in water
-125.4167,33.5833,440.549,Fully in water
-125.4167,33.5,447.046,Fully in water
-125.4167,33.4167,453.638,Fully in water
-125.4167,33.3333,459.095,Fully in water
-125.4167,33.25,464.443,Fully in water
-125.4167,33.1667,467.652,Fully in water
-125.4167,33.0833,471.021,Fully in water
-125.4167,33,474.545,Fully in water
-125.4167,32.9167,477.596,Fully in water
-125.4167,32.8333,480.278,Fully in water
-125.4167,32.75,483.122,Fully in water
-125.4167,32.6667,486.125,Fully in water
-125.4167,32.5833,489.283,Fully in water
-125.4167,32.5,492.594,Fully in water
-125.4167,32.4167,496.055,Fully in water
-125.4167,32.3333,499.662,Fully in water
-125.4167,32.25,503.413,Fully in water
-125.4167,32.1667,507.304,Fully in water
-125.4167,32.0833,511.332,Fully in water
-125.4167,32,515.494,Fully in water
-125.4167,31.9167,519.787,Fully in water
-125.4167,31.8333,524.207,Fully in water
-125.4167,31.75,528.751,Fully in water
-125.4167,31.6667,533.417,Fully in water
-125.4167,31.5833,538.2,Fully in water
-125.4167,31.5,543.098,Fully in water
-125.4167,31.4167,548.108,Fully in water
-125.4167,31.3333,553.226,Fully in water
-125.4167,31.25,558.45,Fully in water
-125.4167,31.1667,563.775,Fully in water
-125.4167,31.0833,569.2,Fully in water
-125.4167,31,574.722,Fully in water
-125.3333,48,47.967,Fully in water
-125.3333,47.9167,49.186,Fully in water
-125.3333,47.8333,51.084,Fully in water
-125.3333,47.75,54.172,Fully in water
-125.3333,47.6667,57.905,Fully in water
-125.3333,47.5833,62.682,Fully in water
-125.3333,47.5,68.021,Fully in water
-125.3333,47.4167,74.023,Fully in water
-125.3333,47.3333,75.551,Fully in water
-125.3333,47.25,77.217,Fully in water
-125.3333,47.1667,79.455,Fully in water
-125.3333,47.0833,82.463,Fully in water
-125.3333,47,86.347,Fully in water
-125.3333,46.9167,88.279,Fully in water
-125.3333,46.8333,88.966,Fully in water
-125.3333,46.75,90.601,Fully in water
-125.3333,46.6667,93.132,Fully in water
-125.3333,46.5833,96.174,Fully in water
-125.3333,46.5,97.733,Fully in water
-125.3333,46.4167,97.079,Fully in water
-125.3333,46.3333,96.07,Fully in water
-125.3333,46.25,95.948,Fully in water
-125.3333,46.1667,96.717,Fully in water
-125.3333,46.0833,98.357,Fully in water
-125.3333,46,100.801,Fully in water
-125.3333,45.9167,103.951,Fully in water
-125.3333,45.8333,104.646,Fully in water
-125.3333,45.75,104.963,Fully in water
-125.3333,45.6667,105.618,Fully in water
-125.3333,45.5833,106.539,Fully in water
-125.3333,45.5,105.182,Fully in water
-125.3333,45.4167,104.094,Fully in water
-125.3333,45.3333,103.8,Fully in water
-125.3333,45.25,104.33,Fully in water
-125.3333,45.1667,104.306,Fully in water
-125.3333,45.0833,103.661,Fully in water
-125.3333,45,101.631,Fully in water
-125.3333,44.9167,100.361,Fully in water
-125.3333,44.8333,99.704,Fully in water
-125.3333,44.75,99.537,Fully in water
-125.3333,44.6667,99.288,Fully in water
-125.3333,44.5833,99.63,Fully in water
-125.3333,44.5,99.243,Fully in water
-125.3333,44.4167,98.173,Fully in water
-125.3333,44.3333,97.375,Fully in water
-125.3333,44.25,97.026,Fully in water
-125.3333,44.1667,96.349,Fully in water
-125.3333,44.0833,96.032,Fully in water
-125.3333,44,95.393,Fully in water
-125.3333,43.9167,94.297,Fully in water
-125.3333,43.8333,92.45,Fully in water
-125.3333,43.75,89.558,Fully in water
-125.3333,43.6667,85.132,Fully in water
-125.3333,43.5833,81.285,Fully in water
-125.3333,43.5,78.35,Fully in water
-125.3333,43.4167,76.429,Fully in water
-125.3333,43.3333,75.556,Fully in water
-125.3333,43.25,74.417,Fully in water
-125.3333,43.1667,72.139,Fully in water
-125.3333,43.0833,68.027,Fully in water
-125.3333,43,64.947,Fully in water
-125.3333,42.9167,63.083,Fully in water
-125.3333,42.8333,62.538,Fully in water
-125.3333,42.75,63.356,Fully in water
-125.3333,42.6667,65.482,Fully in water
-125.3333,42.5833,68.735,Fully in water
-125.3333,42.5,72.012,Fully in water
-125.3333,42.4167,73.756,Fully in water
-125.3333,42.3333,74.092,Fully in water
-125.3333,42.25,74.613,Fully in water
-125.3333,42.1667,76.228,Fully in water
-125.3333,42.0833,78.25,Fully in water
-125.3333,42,81.017,Fully in water
-125.3333,41.9167,83.633,Fully in water
-125.3333,41.8333,86.43,Fully in water
-125.3333,41.75,89.635,Fully in water
-125.3333,41.6667,90.408,Fully in water
-125.3333,41.5833,92.105,Fully in water
-125.3333,41.5,94.681,Fully in water
-125.3333,41.4167,98.065,Fully in water
-125.3333,41.3333,100.313,Fully in water
-125.3333,41.25,98.815,Fully in water
-125.3333,41.1667,98.158,Fully in water
-125.3333,41.0833,98.179,Fully in water
-125.3333,41,94.547,Fully in water
-125.3333,40.9167,90.884,Fully in water
-125.3333,40.8333,87.222,Fully in water
-125.3333,40.75,83.958,Fully in water
-125.3333,40.6667,81.582,Fully in water
-125.3333,40.5833,79.535,Fully in water
-125.3333,40.5,78.323,Fully in water
-125.3333,40.4167,78.188,Fully in water
-125.3333,40.3333,79.107,Fully in water
-125.3333,40.25,81.078,Fully in water
-125.3333,40.1667,83.085,Fully in water
-125.3333,40.0833,84.798,Fully in water
-125.3333,40,87.455,Fully in water
-125.3333,39.9167,90.98,Fully in water
-125.3333,39.8333,95.276,Fully in water
-125.3333,39.75,100.243,Fully in water
-125.3333,39.6667,105.789,Fully in water
-125.3333,39.5833,111.795,Fully in water
-125.3333,39.5,118.16,Fully in water
-125.3333,39.4167,124.832,Fully in water
-125.3333,39.3333,129.68,Fully in water
-125.3333,39.25,130.205,Fully in water
-125.3333,39.1667,131.381,Fully in water
-125.3333,39.0833,133.191,Fully in water
-125.3333,39,135.609,Fully in water
-125.3333,38.9167,137.832,Fully in water
-125.3333,38.8333,138.51,Fully in water
-125.3333,38.75,139.799,Fully in water
-125.3333,38.6667,141.681,Fully in water
-125.3333,38.5833,144.133,Fully in water
-125.3333,38.5,146.957,Fully in water
-125.3333,38.4167,150.234,Fully in water
-125.3333,38.3333,153.997,Fully in water
-125.3333,38.25,158.212,Fully in water
-125.3333,38.1667,162.844,Fully in water
-125.3333,38.0833,167.857,Fully in water
-125.3333,38,173.22,Fully in water
-125.3333,37.9167,178.901,Fully in water
-125.3333,37.8333,184.87,Fully in water
-125.3333,37.75,190.963,Fully in water
-125.3333,37.6667,197.034,Fully in water
-125.3333,37.5833,203.345,Fully in water
-125.3333,37.5,209.828,Fully in water
-125.3333,37.4167,213.473,Fully in water
-125.3333,37.3333,216.547,Fully in water
-125.3333,37.25,219.967,Fully in water
-125.3333,37.1667,223.717,Fully in water
-125.3333,37.0833,227.782,Fully in water
-125.3333,37,232.143,Fully in water
-125.3333,36.9167,236.785,Fully in water
-125.3333,36.8333,241.692,Fully in water
-125.3333,36.75,246.848,Fully in water
-125.3333,36.6667,252.237,Fully in water
-125.3333,36.5833,257.846,Fully in water
-125.3333,36.5,263.656,Fully in water
-125.3333,36.4167,269.653,Fully in water
-125.3333,36.3333,275.83,Fully in water
-125.3333,36.25,281.71,Fully in water
-125.3333,36.1667,285.416,Fully in water
-125.3333,36.0833,289.369,Fully in water
-125.3333,36,293.56,Fully in water
-125.3333,35.9167,297.979,Fully in water
-125.3333,35.8333,302.587,Fully in water
-125.3333,35.75,307.383,Fully in water
-125.3333,35.6667,312.379,Fully in water
-125.3333,35.5833,317.565,Fully in water
-125.3333,35.5,322.186,Fully in water
-125.3333,35.4167,325.03,Fully in water
-125.3333,35.3333,328.109,Fully in water
-125.3333,35.25,331.418,Fully in water
-125.3333,35.1667,334.949,Fully in water
-125.3333,35.0833,338.695,Fully in water
-125.3333,35,342.65,Fully in water
-125.3333,34.9167,346.806,Fully in water
-125.3333,34.8333,351.154,Fully in water
-125.3333,34.75,355.683,Fully in water
-125.3333,34.6667,360.392,Fully in water
-125.3333,34.5833,365.275,Fully in water
-125.3333,34.5,370.324,Fully in water
-125.3333,34.4167,375.532,Fully in water
-125.3333,34.3333,380.893,Fully in water
-125.3333,34.25,386.4,Fully in water
-125.3333,34.1667,392.048,Fully in water
-125.3333,34.0833,397.831,Fully in water
-125.3333,34,403.742,Fully in water
-125.3333,33.9167,409.776,Fully in water
-125.3333,33.8333,415.927,Fully in water
-125.3333,33.75,422.191,Fully in water
-125.3333,33.6667,428.563,Fully in water
-125.3333,33.5833,435.038,Fully in water
-125.3333,33.5,441.61,Fully in water
-125.3333,33.4167,447.429,Fully in water
-125.3333,33.3333,452.795,Fully in water
-125.3333,33.25,457.142,Fully in water
-125.3333,33.1667,460.395,Fully in water
-125.3333,33.0833,463.81,Fully in water
-125.3333,33,467.382,Fully in water
-125.3333,32.9167,470.12,Fully in water
-125.3333,32.8333,472.838,Fully in water
-125.3333,32.75,475.719,Fully in water
-125.3333,32.6667,478.761,Fully in water
-125.3333,32.5833,481.96,Fully in water
-125.3333,32.5,485.315,Fully in water
-125.3333,32.4167,488.82,Fully in water
-125.3333,32.3333,492.474,Fully in water
-125.3333,32.25,496.272,Fully in water
-125.3333,32.1667,500.212,Fully in water
-125.3333,32.0833,504.291,Fully in water
-125.3333,32,508.504,Fully in water
-125.3333,31.9167,512.849,Fully in water
-125.3333,31.8333,517.322,Fully in water
-125.3333,31.75,521.92,Fully in water
-125.3333,31.6667,526.639,Fully in water
-125.3333,31.5833,531.477,Fully in water
-125.3333,31.5,536.431,Fully in water
-125.3333,31.4167,541.496,Fully in water
-125.3333,31.3333,546.67,Fully in water
-125.3333,31.25,551.95,Fully in water
-125.3333,31.1667,557.331,Fully in water
-125.3333,31.0833,562.812,Fully in water
-125.3333,31,568.391,Fully in water
-125.1667,48,35.765,Fully in water
-125.25,48,41.849,Fully in water
-125.1667,47.75,42.576,Fully in water
-125.25,47.75,48.319,Fully in water
-125.1667,47.5,58.545,Fully in water
-125.25,47.5,63.152,Fully in water
-125.1667,47.4167,61.948,Fully in water
-125.25,47.4167,68.215,Fully in water
-125.1667,47.1667,67.384,Fully in water
-125.25,47.1667,73.4,Fully in water
-125.1667,46.9167,75.586,Fully in water
-125.25,46.9167,81.932,Fully in water
-125.1667,46.6667,81.142,Fully in water
-125.25,46.6667,87.111,Fully in water
-125.1667,46.5833,83.63,Fully in water
-125.25,46.5833,89.895,Fully in water
-125.1667,46.3333,83.266,Fully in water
-125.25,46.3333,89.666,Fully in water
-125.1667,46.0833,85.829,Fully in water
-125.25,46.0833,92.083,Fully in water
-125.1667,46,88.592,Fully in water
-125.25,46,94.674,Fully in water
-125.1667,45.75,92,Fully in water
-125.25,45.75,98.482,Fully in water
-125.1667,45.5,92.352,Fully in water
-125.25,45.5,98.76,Fully in water
-125.1667,45.4167,91.09,Fully in water
-125.25,45.4167,97.59,Fully in water
-125.1667,45.1667,91.302,Fully in water
-125.25,45.1667,97.8,Fully in water
-125.1667,44.9167,87.266,Fully in water
-125.25,44.9167,93.811,Fully in water
-125.1667,44.6667,86.073,Fully in water
-125.25,44.6667,92.68,Fully in water
-125.1667,44.4167,85.016,Fully in water
-125.25,44.4167,91.598,Fully in water
-125.1667,44.3333,84.107,Fully in water
-125.25,44.3333,90.74,Fully in water
-125.1667,44.0833,82.716,Fully in water
-125.25,44.0833,89.373,Fully in water
-125.1667,43.8333,79.312,Fully in water
-125.25,43.8333,85.87,Fully in water
-125.1667,43.75,77.793,Fully in water
-125.25,43.75,83.879,Fully in water
-125.1667,43.5,65.449,Fully in water
-125.25,43.5,71.872,Fully in water
-125.1667,43.25,61.205,Fully in water
-125.25,43.25,67.794,Fully in water
-125.1667,43.1667,59.659,Fully in water
-125.25,43.1667,66.338,Fully in water
-125.1667,42.9167,49.629,Fully in water
-125.25,42.9167,56.346,Fully in water
-125.1667,42.6667,52.548,Fully in water
-125.25,42.6667,58.975,Fully in water
-125.1667,42.5833,55.983,Fully in water
-125.25,42.5833,62.522,Fully in water
-125.1667,42.3333,60.356,Fully in water
-125.25,42.3333,67.224,Fully in water
-125.1667,42.0833,64.964,Fully in water
-125.25,42.0833,71.584,Fully in water
-125.1667,42,68.079,Fully in water
-125.25,42,74.59,Fully in water
-125.1667,41.5833,78.648,Fully in water
-125.25,41.5833,85.36,Fully in water
-125.1667,41.5,81.631,Fully in water
-125.25,41.5,88.124,Fully in water
-125.1667,41.25,84.958,Fully in water
-125.25,41.25,91.882,Fully in water
-125.1667,41,81.901,Fully in water
-125.25,41,88.208,Fully in water
-125.1667,40.9167,77.985,Fully in water
-125.25,40.9167,84.4,Fully in water
-125.1667,40.6667,67.849,Fully in water
-125.25,40.6667,74.698,Fully in water
-125.1667,40.4167,64.056,Fully in water
-125.25,40.4167,71.122,Fully in water
-125.1667,40.3333,65.156,Fully in water
-125.25,40.3333,72.121,Fully in water
-125.1667,39.9167,78.304,Fully in water
-125.25,39.9167,84.581,Fully in water
-125.1667,39.8333,83.241,Fully in water
-125.25,39.8333,89.178,Fully in water
